micro_zone,distributionType,n,scenario,dc
3710,MOTORIZED,15,3-MUC: Optimiert,14
3711,CARGO_BIKE,11,3-MUC: Optimiert,14
3711,MOTORIZED,20,3-MUC: Optimiert,14
3712,CARGO_BIKE,7,3-MUC: Optimiert,14
3712,MOTORIZED,11,3-MUC: Optimiert,14
3713,CARGO_BIKE,8,3-MUC: Optimiert,14
3713,MOTORIZED,18,3-MUC: Optimiert,14
3714,CARGO_BIKE,7,3-MUC: Optimiert,14
3714,MOTORIZED,17,3-MUC: Optimiert,14
3715,CARGO_BIKE,6,3-MUC: Optimiert,14
3715,MOTORIZED,13,3-MUC: Optimiert,14
3716,CARGO_BIKE,3,3-MUC: Optimiert,14
3716,MOTORIZED,7,3-MUC: Optimiert,14
3717,CARGO_BIKE,1,3-MUC: Optimiert,14
3717,MOTORIZED,10,3-MUC: Optimiert,14
3719,CARGO_BIKE,7,3-MUC: Optimiert,14
3719,MOTORIZED,14,3-MUC: Optimiert,14
3720,CARGO_BIKE,5,3-MUC: Optimiert,14
3720,MOTORIZED,7,3-MUC: Optimiert,14
3721,CARGO_BIKE,10,3-MUC: Optimiert,14
3721,MOTORIZED,7,3-MUC: Optimiert,14
3722,CARGO_BIKE,1,3-MUC: Optimiert,14
3722,MOTORIZED,2,3-MUC: Optimiert,14
3723,CARGO_BIKE,5,3-MUC: Optimiert,14
3723,MOTORIZED,20,3-MUC: Optimiert,14
3724,CARGO_BIKE,6,3-MUC: Optimiert,14
3724,MOTORIZED,25,3-MUC: Optimiert,14
3725,CARGO_BIKE,11,3-MUC: Optimiert,14
3725,MOTORIZED,28,3-MUC: Optimiert,14
3726,CARGO_BIKE,15,3-MUC: Optimiert,14
3726,MOTORIZED,43,3-MUC: Optimiert,14
3727,CARGO_BIKE,10,3-MUC: Optimiert,14
3727,MOTORIZED,22,3-MUC: Optimiert,14
3728,CARGO_BIKE,12,3-MUC: Optimiert,14
3728,MOTORIZED,43,3-MUC: Optimiert,14
3729,CARGO_BIKE,8,3-MUC: Optimiert,14
3729,MOTORIZED,18,3-MUC: Optimiert,14
3730,CARGO_BIKE,16,3-MUC: Optimiert,14
3730,MOTORIZED,51,3-MUC: Optimiert,14
3731,CARGO_BIKE,3,3-MUC: Optimiert,14
3731,MOTORIZED,6,3-MUC: Optimiert,14
3732,CARGO_BIKE,4,3-MUC: Optimiert,14
3732,MOTORIZED,6,3-MUC: Optimiert,14
3733,CARGO_BIKE,3,3-MUC: Optimiert,14
3733,MOTORIZED,3,3-MUC: Optimiert,14
3734,CARGO_BIKE,3,3-MUC: Optimiert,14
3734,MOTORIZED,4,3-MUC: Optimiert,14
3735,CARGO_BIKE,13,3-MUC: Optimiert,14
3735,MOTORIZED,23,3-MUC: Optimiert,14
3736,CARGO_BIKE,7,3-MUC: Optimiert,14
3736,MOTORIZED,21,3-MUC: Optimiert,14
3738,CARGO_BIKE,4,3-MUC: Optimiert,14
3738,MOTORIZED,2,3-MUC: Optimiert,14
3739,MOTORIZED,1,3-MUC: Optimiert,14
3740,CARGO_BIKE,16,3-MUC: Optimiert,14
3740,MOTORIZED,10,3-MUC: Optimiert,14
3741,MOTORIZED,22,3-MUC: Optimiert,14
3742,CARGO_BIKE,12,3-MUC: Optimiert,14
3742,MOTORIZED,7,3-MUC: Optimiert,14
3743,MOTORIZED,30,3-MUC: Optimiert,14
3744,CARGO_BIKE,5,3-MUC: Optimiert,14
3744,MOTORIZED,4,3-MUC: Optimiert,14
3745,CARGO_BIKE,12,3-MUC: Optimiert,14
3745,MOTORIZED,6,3-MUC: Optimiert,14
3746,CARGO_BIKE,7,3-MUC: Optimiert,14
3746,MOTORIZED,2,3-MUC: Optimiert,14
3747,CARGO_BIKE,13,3-MUC: Optimiert,14
3747,MOTORIZED,10,3-MUC: Optimiert,14
3748,CARGO_BIKE,9,3-MUC: Optimiert,14
3748,MOTORIZED,6,3-MUC: Optimiert,14
3749,MOTORIZED,18,3-MUC: Optimiert,14
3750,MOTORIZED,7,3-MUC: Optimiert,14
3751,MOTORIZED,11,3-MUC: Optimiert,14
3752,MOTORIZED,6,3-MUC: Optimiert,14
3753,CARGO_BIKE,13,3-MUC: Optimiert,14
3753,MOTORIZED,11,3-MUC: Optimiert,14
3754,MOTORIZED,18,3-MUC: Optimiert,14
3755,MOTORIZED,13,3-MUC: Optimiert,14
3757,MOTORIZED,23,3-MUC: Optimiert,14
3758,MOTORIZED,24,3-MUC: Optimiert,14
3759,MOTORIZED,8,3-MUC: Optimiert,14
3760,MOTORIZED,22,3-MUC: Optimiert,14
3762,MOTORIZED,11,3-MUC: Optimiert,14
3763,CARGO_BIKE,9,3-MUC: Optimiert,14
3763,MOTORIZED,6,3-MUC: Optimiert,14
3764,CARGO_BIKE,6,3-MUC: Optimiert,14
3764,MOTORIZED,1,3-MUC: Optimiert,14
3765,CARGO_BIKE,6,3-MUC: Optimiert,14
3765,MOTORIZED,8,3-MUC: Optimiert,14
3766,CARGO_BIKE,4,3-MUC: Optimiert,14
3766,MOTORIZED,3,3-MUC: Optimiert,14
3767,CARGO_BIKE,2,3-MUC: Optimiert,14
3767,MOTORIZED,3,3-MUC: Optimiert,14
3768,MOTORIZED,4,3-MUC: Optimiert,14
3769,MOTORIZED,14,3-MUC: Optimiert,14
3770,MOTORIZED,14,3-MUC: Optimiert,14
3771,CARGO_BIKE,15,3-MUC: Optimiert,14
3771,MOTORIZED,12,3-MUC: Optimiert,14
3772,CARGO_BIKE,20,3-MUC: Optimiert,14
3772,MOTORIZED,13,3-MUC: Optimiert,14
3773,CARGO_BIKE,31,3-MUC: Optimiert,14
3773,MOTORIZED,24,3-MUC: Optimiert,14
3774,CARGO_BIKE,22,3-MUC: Optimiert,14
3774,MOTORIZED,17,3-MUC: Optimiert,14
3775,MOTORIZED,10,3-MUC: Optimiert,14
3776,MOTORIZED,6,3-MUC: Optimiert,14
3777,CARGO_BIKE,11,3-MUC: Optimiert,14
3777,MOTORIZED,5,3-MUC: Optimiert,14
3778,MOTORIZED,4,3-MUC: Optimiert,14
3779,MOTORIZED,8,3-MUC: Optimiert,14
3780,MOTORIZED,13,3-MUC: Optimiert,14
3781,MOTORIZED,46,3-MUC: Optimiert,14
3782,MOTORIZED,15,3-MUC: Optimiert,14
3783,MOTORIZED,35,3-MUC: Optimiert,14
3784,MOTORIZED,10,3-MUC: Optimiert,14
3785,MOTORIZED,17,3-MUC: Optimiert,14
3786,MOTORIZED,21,3-MUC: Optimiert,14
3787,MOTORIZED,18,3-MUC: Optimiert,14
3788,MOTORIZED,9,3-MUC: Optimiert,14
3789,MOTORIZED,18,3-MUC: Optimiert,14
3790,MOTORIZED,9,3-MUC: Optimiert,14
3791,MOTORIZED,12,3-MUC: Optimiert,14
3798,CARGO_BIKE,9,3-MUC: Optimiert,14
3798,MOTORIZED,6,3-MUC: Optimiert,14
3799,CARGO_BIKE,1,3-MUC: Optimiert,14
3800,CARGO_BIKE,20,3-MUC: Optimiert,14
3800,MOTORIZED,11,3-MUC: Optimiert,14
3801,CARGO_BIKE,6,3-MUC: Optimiert,14
3801,MOTORIZED,9,3-MUC: Optimiert,14
3802,MOTORIZED,14,3-MUC: Optimiert,14
3803,MOTORIZED,12,3-MUC: Optimiert,14
3804,CARGO_BIKE,7,3-MUC: Optimiert,14
3804,MOTORIZED,1,3-MUC: Optimiert,14
3805,MOTORIZED,14,3-MUC: Optimiert,14
3806,CARGO_BIKE,1,3-MUC: Optimiert,14
3806,MOTORIZED,10,3-MUC: Optimiert,14
3807,CARGO_BIKE,3,3-MUC: Optimiert,14
3807,MOTORIZED,6,3-MUC: Optimiert,14
3808,CARGO_BIKE,7,3-MUC: Optimiert,14
3808,MOTORIZED,7,3-MUC: Optimiert,14
3809,CARGO_BIKE,1,3-MUC: Optimiert,14
3809,MOTORIZED,5,3-MUC: Optimiert,14
3810,CARGO_BIKE,6,3-MUC: Optimiert,14
3810,MOTORIZED,13,3-MUC: Optimiert,14
3811,CARGO_BIKE,5,3-MUC: Optimiert,14
3811,MOTORIZED,19,3-MUC: Optimiert,14
3812,CARGO_BIKE,2,3-MUC: Optimiert,14
3812,MOTORIZED,14,3-MUC: Optimiert,14
3813,MOTORIZED,76,3-MUC: Optimiert,14
3814,MOTORIZED,11,3-MUC: Optimiert,14
3815,MOTORIZED,8,3-MUC: Optimiert,14
3816,MOTORIZED,10,3-MUC: Optimiert,14
3817,MOTORIZED,27,3-MUC: Optimiert,14
3818,MOTORIZED,14,3-MUC: Optimiert,14
3819,MOTORIZED,13,3-MUC: Optimiert,14
3820,MOTORIZED,14,3-MUC: Optimiert,14
3821,MOTORIZED,2,3-MUC: Optimiert,14
3822,MOTORIZED,89,3-MUC: Optimiert,14
3823,MOTORIZED,49,3-MUC: Optimiert,14
3824,CARGO_BIKE,4,3-MUC: Optimiert,14
3824,MOTORIZED,7,3-MUC: Optimiert,14
3825,CARGO_BIKE,1,3-MUC: Optimiert,14
3825,MOTORIZED,8,3-MUC: Optimiert,14
3826,CARGO_BIKE,3,3-MUC: Optimiert,14
3826,MOTORIZED,6,3-MUC: Optimiert,14
3827,CARGO_BIKE,3,3-MUC: Optimiert,14
3827,MOTORIZED,19,3-MUC: Optimiert,14
3828,CARGO_BIKE,10,3-MUC: Optimiert,14
3828,MOTORIZED,24,3-MUC: Optimiert,14
3829,MOTORIZED,2,3-MUC: Optimiert,14
3830,CARGO_BIKE,3,3-MUC: Optimiert,14
3830,MOTORIZED,3,3-MUC: Optimiert,14
3831,CARGO_BIKE,1,3-MUC: Optimiert,14
3831,MOTORIZED,6,3-MUC: Optimiert,14
3832,MOTORIZED,8,3-MUC: Optimiert,14
3833,CARGO_BIKE,8,3-MUC: Optimiert,14
3833,MOTORIZED,13,3-MUC: Optimiert,14
3834,MOTORIZED,20,3-MUC: Optimiert,14
3835,MOTORIZED,18,3-MUC: Optimiert,14
3836,MOTORIZED,3,3-MUC: Optimiert,14
3837,MOTORIZED,8,3-MUC: Optimiert,14
3838,MOTORIZED,13,3-MUC: Optimiert,14
3839,MOTORIZED,12,3-MUC: Optimiert,14
3840,MOTORIZED,18,3-MUC: Optimiert,14
3841,CARGO_BIKE,8,3-MUC: Optimiert,14
3841,MOTORIZED,13,3-MUC: Optimiert,14
3842,CARGO_BIKE,4,3-MUC: Optimiert,14
3842,MOTORIZED,4,3-MUC: Optimiert,14
3843,CARGO_BIKE,10,3-MUC: Optimiert,14
3843,MOTORIZED,12,3-MUC: Optimiert,14
3844,CARGO_BIKE,3,3-MUC: Optimiert,14
3844,MOTORIZED,10,3-MUC: Optimiert,14
3845,MOTORIZED,18,3-MUC: Optimiert,14
3846,MOTORIZED,16,3-MUC: Optimiert,14
3847,MOTORIZED,31,3-MUC: Optimiert,14
3848,MOTORIZED,9,3-MUC: Optimiert,14
3849,MOTORIZED,13,3-MUC: Optimiert,14
3850,MOTORIZED,17,3-MUC: Optimiert,14
3851,MOTORIZED,19,3-MUC: Optimiert,14
3852,MOTORIZED,31,3-MUC: Optimiert,14
3853,MOTORIZED,12,3-MUC: Optimiert,14
3854,MOTORIZED,36,3-MUC: Optimiert,14
3855,MOTORIZED,23,3-MUC: Optimiert,14
3856,MOTORIZED,15,3-MUC: Optimiert,14
3857,MOTORIZED,6,3-MUC: Optimiert,14
3858,MOTORIZED,13,3-MUC: Optimiert,14
3859,MOTORIZED,8,3-MUC: Optimiert,14
3860,MOTORIZED,3,3-MUC: Optimiert,14
3861,MOTORIZED,20,3-MUC: Optimiert,14
3862,MOTORIZED,12,3-MUC: Optimiert,14
3863,MOTORIZED,15,3-MUC: Optimiert,14
3864,MOTORIZED,10,3-MUC: Optimiert,14
3865,MOTORIZED,17,3-MUC: Optimiert,14
3866,MOTORIZED,16,3-MUC: Optimiert,14
3867,MOTORIZED,18,3-MUC: Optimiert,14
3868,MOTORIZED,10,3-MUC: Optimiert,14
3869,MOTORIZED,6,3-MUC: Optimiert,14
3870,MOTORIZED,15,3-MUC: Optimiert,14
3871,MOTORIZED,4,3-MUC: Optimiert,14
3873,MOTORIZED,20,3-MUC: Optimiert,14
3874,MOTORIZED,17,3-MUC: Optimiert,14
3875,MOTORIZED,16,3-MUC: Optimiert,14
3876,MOTORIZED,52,3-MUC: Optimiert,14
3877,MOTORIZED,45,3-MUC: Optimiert,14
3878,MOTORIZED,29,3-MUC: Optimiert,14
3881,MOTORIZED,88,3-MUC: Optimiert,14
3882,MOTORIZED,46,3-MUC: Optimiert,14
3883,MOTORIZED,53,3-MUC: Optimiert,14
3884,MOTORIZED,49,3-MUC: Optimiert,14
3885,MOTORIZED,50,3-MUC: Optimiert,14
3886,MOTORIZED,27,3-MUC: Optimiert,14
3887,MOTORIZED,29,3-MUC: Optimiert,14
3888,MOTORIZED,11,3-MUC: Optimiert,14
3889,MOTORIZED,5,3-MUC: Optimiert,14
3890,MOTORIZED,9,3-MUC: Optimiert,14
3891,MOTORIZED,7,3-MUC: Optimiert,14
3892,MOTORIZED,21,3-MUC: Optimiert,14
3893,MOTORIZED,7,3-MUC: Optimiert,14
3894,MOTORIZED,23,3-MUC: Optimiert,14
3895,MOTORIZED,21,3-MUC: Optimiert,14
3896,MOTORIZED,21,3-MUC: Optimiert,14
3897,MOTORIZED,34,3-MUC: Optimiert,14
3898,MOTORIZED,42,3-MUC: Optimiert,14
3899,MOTORIZED,2,3-MUC: Optimiert,14
3900,MOTORIZED,10,3-MUC: Optimiert,14
3901,MOTORIZED,11,3-MUC: Optimiert,14
3902,MOTORIZED,1,3-MUC: Optimiert,14
3903,MOTORIZED,10,3-MUC: Optimiert,14
3904,MOTORIZED,8,3-MUC: Optimiert,14
3905,MOTORIZED,13,3-MUC: Optimiert,14
3906,MOTORIZED,9,3-MUC: Optimiert,14
3908,MOTORIZED,15,3-MUC: Optimiert,14
3909,MOTORIZED,4,3-MUC: Optimiert,14
3910,MOTORIZED,6,3-MUC: Optimiert,14
3911,MOTORIZED,13,3-MUC: Optimiert,14
3912,MOTORIZED,13,3-MUC: Optimiert,14
3913,MOTORIZED,9,3-MUC: Optimiert,14
3914,MOTORIZED,7,3-MUC: Optimiert,14
3915,MOTORIZED,16,3-MUC: Optimiert,14
3916,MOTORIZED,13,3-MUC: Optimiert,14
3918,MOTORIZED,3,3-MUC: Optimiert,14
3920,MOTORIZED,17,3-MUC: Optimiert,14
3921,CARGO_BIKE,12,3-MUC: Optimiert,14
3921,MOTORIZED,6,3-MUC: Optimiert,14
3922,CARGO_BIKE,8,3-MUC: Optimiert,14
3923,CARGO_BIKE,6,3-MUC: Optimiert,14
3923,MOTORIZED,2,3-MUC: Optimiert,14
3924,CARGO_BIKE,4,3-MUC: Optimiert,14
3925,CARGO_BIKE,10,3-MUC: Optimiert,14
3925,MOTORIZED,6,3-MUC: Optimiert,14
3926,CARGO_BIKE,9,3-MUC: Optimiert,14
3926,MOTORIZED,4,3-MUC: Optimiert,14
3927,CARGO_BIKE,7,3-MUC: Optimiert,14
3927,MOTORIZED,4,3-MUC: Optimiert,14
3928,MOTORIZED,1,3-MUC: Optimiert,14
3929,CARGO_BIKE,15,3-MUC: Optimiert,14
3929,MOTORIZED,7,3-MUC: Optimiert,14
3930,CARGO_BIKE,6,3-MUC: Optimiert,14
3930,MOTORIZED,1,3-MUC: Optimiert,14
3931,CARGO_BIKE,10,3-MUC: Optimiert,14
3931,MOTORIZED,4,3-MUC: Optimiert,14
3932,CARGO_BIKE,7,3-MUC: Optimiert,14
3932,MOTORIZED,3,3-MUC: Optimiert,14
3933,CARGO_BIKE,11,3-MUC: Optimiert,14
3933,MOTORIZED,9,3-MUC: Optimiert,14
3934,CARGO_BIKE,3,3-MUC: Optimiert,14
3934,MOTORIZED,3,3-MUC: Optimiert,14
3935,CARGO_BIKE,9,3-MUC: Optimiert,14
3935,MOTORIZED,5,3-MUC: Optimiert,14
3936,CARGO_BIKE,5,3-MUC: Optimiert,14
3936,MOTORIZED,2,3-MUC: Optimiert,14
3937,CARGO_BIKE,3,3-MUC: Optimiert,14
3937,MOTORIZED,2,3-MUC: Optimiert,14
3938,CARGO_BIKE,11,3-MUC: Optimiert,14
3938,MOTORIZED,9,3-MUC: Optimiert,14
3939,CARGO_BIKE,7,3-MUC: Optimiert,14
3939,MOTORIZED,6,3-MUC: Optimiert,14
3940,CARGO_BIKE,8,3-MUC: Optimiert,14
3940,MOTORIZED,2,3-MUC: Optimiert,14
3941,CARGO_BIKE,8,3-MUC: Optimiert,14
3941,MOTORIZED,10,3-MUC: Optimiert,14
3942,CARGO_BIKE,1,3-MUC: Optimiert,14
3943,CARGO_BIKE,8,3-MUC: Optimiert,14
3943,MOTORIZED,3,3-MUC: Optimiert,14
3944,CARGO_BIKE,2,3-MUC: Optimiert,14
3944,MOTORIZED,2,3-MUC: Optimiert,14
3945,CARGO_BIKE,7,3-MUC: Optimiert,14
3945,MOTORIZED,7,3-MUC: Optimiert,14
3946,CARGO_BIKE,5,3-MUC: Optimiert,14
3946,MOTORIZED,7,3-MUC: Optimiert,14
3947,CARGO_BIKE,5,3-MUC: Optimiert,14
3947,MOTORIZED,3,3-MUC: Optimiert,14
3948,CARGO_BIKE,9,3-MUC: Optimiert,14
3948,MOTORIZED,1,3-MUC: Optimiert,14
3949,CARGO_BIKE,10,3-MUC: Optimiert,14
3949,MOTORIZED,5,3-MUC: Optimiert,14
3950,CARGO_BIKE,21,3-MUC: Optimiert,14
3950,MOTORIZED,6,3-MUC: Optimiert,14
3951,CARGO_BIKE,11,3-MUC: Optimiert,14
3951,MOTORIZED,7,3-MUC: Optimiert,14
3952,CARGO_BIKE,17,3-MUC: Optimiert,14
3952,MOTORIZED,12,3-MUC: Optimiert,14
3953,CARGO_BIKE,12,3-MUC: Optimiert,14
3953,MOTORIZED,9,3-MUC: Optimiert,14
3954,CARGO_BIKE,6,3-MUC: Optimiert,14
3954,MOTORIZED,7,3-MUC: Optimiert,14
3955,CARGO_BIKE,10,3-MUC: Optimiert,14
3955,MOTORIZED,8,3-MUC: Optimiert,14
3956,CARGO_BIKE,10,3-MUC: Optimiert,14
3956,MOTORIZED,5,3-MUC: Optimiert,14
3957,CARGO_BIKE,3,3-MUC: Optimiert,14
3957,MOTORIZED,1,3-MUC: Optimiert,14
3958,CARGO_BIKE,4,3-MUC: Optimiert,14
3959,CARGO_BIKE,8,3-MUC: Optimiert,14
3959,MOTORIZED,10,3-MUC: Optimiert,14
3960,CARGO_BIKE,6,3-MUC: Optimiert,14
3960,MOTORIZED,7,3-MUC: Optimiert,14
3961,CARGO_BIKE,51,3-MUC: Optimiert,14
3961,MOTORIZED,48,3-MUC: Optimiert,14
3962,CARGO_BIKE,29,3-MUC: Optimiert,14
3962,MOTORIZED,15,3-MUC: Optimiert,14
3963,CARGO_BIKE,9,3-MUC: Optimiert,14
3963,MOTORIZED,6,3-MUC: Optimiert,14
3964,CARGO_BIKE,6,3-MUC: Optimiert,14
3964,MOTORIZED,3,3-MUC: Optimiert,14
3965,CARGO_BIKE,12,3-MUC: Optimiert,14
3965,MOTORIZED,5,3-MUC: Optimiert,14
3966,CARGO_BIKE,10,3-MUC: Optimiert,14
3966,MOTORIZED,13,3-MUC: Optimiert,14
3967,CARGO_BIKE,13,3-MUC: Optimiert,14
3967,MOTORIZED,12,3-MUC: Optimiert,14
3968,CARGO_BIKE,13,3-MUC: Optimiert,14
3968,MOTORIZED,13,3-MUC: Optimiert,14
3969,CARGO_BIKE,6,3-MUC: Optimiert,14
3969,MOTORIZED,7,3-MUC: Optimiert,14
3970,CARGO_BIKE,6,3-MUC: Optimiert,14
3970,MOTORIZED,9,3-MUC: Optimiert,14
3971,CARGO_BIKE,1,3-MUC: Optimiert,14
3971,MOTORIZED,4,3-MUC: Optimiert,14
3972,CARGO_BIKE,6,3-MUC: Optimiert,14
3972,MOTORIZED,9,3-MUC: Optimiert,14
3973,MOTORIZED,1,3-MUC: Optimiert,14
3974,CARGO_BIKE,3,3-MUC: Optimiert,14
3974,MOTORIZED,3,3-MUC: Optimiert,14
3975,CARGO_BIKE,7,3-MUC: Optimiert,14
3975,MOTORIZED,7,3-MUC: Optimiert,14
3976,CARGO_BIKE,13,3-MUC: Optimiert,14
3976,MOTORIZED,11,3-MUC: Optimiert,14
3977,CARGO_BIKE,6,3-MUC: Optimiert,14
3977,MOTORIZED,11,3-MUC: Optimiert,14
3978,CARGO_BIKE,11,3-MUC: Optimiert,14
3978,MOTORIZED,7,3-MUC: Optimiert,14
3979,CARGO_BIKE,5,3-MUC: Optimiert,14
3979,MOTORIZED,3,3-MUC: Optimiert,14
3980,CARGO_BIKE,15,3-MUC: Optimiert,14
3980,MOTORIZED,5,3-MUC: Optimiert,14
3981,CARGO_BIKE,4,3-MUC: Optimiert,14
3981,MOTORIZED,5,3-MUC: Optimiert,14
3982,CARGO_BIKE,7,3-MUC: Optimiert,14
3982,MOTORIZED,5,3-MUC: Optimiert,14
3983,MOTORIZED,41,3-MUC: Optimiert,14
3984,MOTORIZED,24,3-MUC: Optimiert,14
3985,MOTORIZED,42,3-MUC: Optimiert,14
3986,MOTORIZED,26,3-MUC: Optimiert,14
3987,MOTORIZED,10,3-MUC: Optimiert,14
3988,MOTORIZED,10,3-MUC: Optimiert,14
3989,MOTORIZED,11,3-MUC: Optimiert,14
3990,MOTORIZED,8,3-MUC: Optimiert,14
3991,MOTORIZED,9,3-MUC: Optimiert,14
3992,MOTORIZED,27,3-MUC: Optimiert,14
3993,MOTORIZED,1,3-MUC: Optimiert,14
3994,MOTORIZED,24,3-MUC: Optimiert,14
3995,MOTORIZED,11,3-MUC: Optimiert,14
3996,MOTORIZED,5,3-MUC: Optimiert,14
3997,MOTORIZED,9,3-MUC: Optimiert,14
3998,MOTORIZED,4,3-MUC: Optimiert,14
3999,MOTORIZED,5,3-MUC: Optimiert,14
4000,MOTORIZED,9,3-MUC: Optimiert,14
4001,MOTORIZED,24,3-MUC: Optimiert,14
4002,MOTORIZED,7,3-MUC: Optimiert,14
4003,MOTORIZED,17,3-MUC: Optimiert,14
4004,MOTORIZED,3,3-MUC: Optimiert,14
4005,MOTORIZED,6,3-MUC: Optimiert,14
4006,MOTORIZED,12,3-MUC: Optimiert,14
4007,MOTORIZED,13,3-MUC: Optimiert,14
4008,MOTORIZED,12,3-MUC: Optimiert,14
4009,MOTORIZED,5,3-MUC: Optimiert,14
4010,MOTORIZED,3,3-MUC: Optimiert,14
4011,MOTORIZED,4,3-MUC: Optimiert,14
4012,MOTORIZED,12,3-MUC: Optimiert,14
4013,MOTORIZED,12,3-MUC: Optimiert,14
4014,MOTORIZED,11,3-MUC: Optimiert,14
4015,MOTORIZED,19,3-MUC: Optimiert,14
4016,MOTORIZED,21,3-MUC: Optimiert,14
4017,MOTORIZED,13,3-MUC: Optimiert,14
4018,CARGO_BIKE,7,3-MUC: Optimiert,14
4018,MOTORIZED,25,3-MUC: Optimiert,14
4019,CARGO_BIKE,10,3-MUC: Optimiert,14
4019,MOTORIZED,12,3-MUC: Optimiert,14
4020,CARGO_BIKE,4,3-MUC: Optimiert,14
4020,MOTORIZED,13,3-MUC: Optimiert,14
4021,CARGO_BIKE,3,3-MUC: Optimiert,14
4021,MOTORIZED,11,3-MUC: Optimiert,14
4022,CARGO_BIKE,6,3-MUC: Optimiert,14
4022,MOTORIZED,5,3-MUC: Optimiert,14
4023,CARGO_BIKE,8,3-MUC: Optimiert,14
4023,MOTORIZED,6,3-MUC: Optimiert,14
4024,CARGO_BIKE,5,3-MUC: Optimiert,14
4024,MOTORIZED,9,3-MUC: Optimiert,14
4025,CARGO_BIKE,9,3-MUC: Optimiert,14
4025,MOTORIZED,6,3-MUC: Optimiert,14
4026,CARGO_BIKE,3,3-MUC: Optimiert,14
4026,MOTORIZED,7,3-MUC: Optimiert,14
4027,CARGO_BIKE,3,3-MUC: Optimiert,14
4027,MOTORIZED,9,3-MUC: Optimiert,14
4028,CARGO_BIKE,2,3-MUC: Optimiert,14
4028,MOTORIZED,12,3-MUC: Optimiert,14
4029,CARGO_BIKE,3,3-MUC: Optimiert,14
4029,MOTORIZED,8,3-MUC: Optimiert,14
4030,CARGO_BIKE,6,3-MUC: Optimiert,14
4030,MOTORIZED,10,3-MUC: Optimiert,14
4031,CARGO_BIKE,10,3-MUC: Optimiert,14
4031,MOTORIZED,16,3-MUC: Optimiert,14
4032,CARGO_BIKE,6,3-MUC: Optimiert,14
4032,MOTORIZED,3,3-MUC: Optimiert,14
4033,CARGO_BIKE,3,3-MUC: Optimiert,14
4033,MOTORIZED,6,3-MUC: Optimiert,14
4034,CARGO_BIKE,2,3-MUC: Optimiert,14
4034,MOTORIZED,8,3-MUC: Optimiert,14
4035,CARGO_BIKE,4,3-MUC: Optimiert,14
4035,MOTORIZED,6,3-MUC: Optimiert,14
4036,CARGO_BIKE,2,3-MUC: Optimiert,14
4036,MOTORIZED,6,3-MUC: Optimiert,14
4037,CARGO_BIKE,7,3-MUC: Optimiert,14
4037,MOTORIZED,10,3-MUC: Optimiert,14
4038,CARGO_BIKE,3,3-MUC: Optimiert,14
4038,MOTORIZED,14,3-MUC: Optimiert,14
4039,CARGO_BIKE,5,3-MUC: Optimiert,14
4039,MOTORIZED,12,3-MUC: Optimiert,14
4040,CARGO_BIKE,15,3-MUC: Optimiert,14
4040,MOTORIZED,27,3-MUC: Optimiert,14
4041,CARGO_BIKE,3,3-MUC: Optimiert,14
4041,MOTORIZED,1,3-MUC: Optimiert,14
4042,CARGO_BIKE,6,3-MUC: Optimiert,14
4042,MOTORIZED,11,3-MUC: Optimiert,14
4043,CARGO_BIKE,3,3-MUC: Optimiert,14
4043,MOTORIZED,4,3-MUC: Optimiert,14
4044,CARGO_BIKE,3,3-MUC: Optimiert,14
4044,MOTORIZED,15,3-MUC: Optimiert,14
4045,CARGO_BIKE,10,3-MUC: Optimiert,14
4045,MOTORIZED,17,3-MUC: Optimiert,14
4046,CARGO_BIKE,4,3-MUC: Optimiert,14
4046,MOTORIZED,4,3-MUC: Optimiert,14
4047,CARGO_BIKE,9,3-MUC: Optimiert,14
4047,MOTORIZED,13,3-MUC: Optimiert,14
4048,CARGO_BIKE,1,3-MUC: Optimiert,14
4048,MOTORIZED,2,3-MUC: Optimiert,14
4049,CARGO_BIKE,6,3-MUC: Optimiert,14
4049,MOTORIZED,6,3-MUC: Optimiert,14
4050,CARGO_BIKE,7,3-MUC: Optimiert,14
4050,MOTORIZED,15,3-MUC: Optimiert,14
4051,CARGO_BIKE,2,3-MUC: Optimiert,14
4051,MOTORIZED,2,3-MUC: Optimiert,14
4052,CARGO_BIKE,4,3-MUC: Optimiert,14
4052,MOTORIZED,3,3-MUC: Optimiert,14
4053,CARGO_BIKE,3,3-MUC: Optimiert,14
4053,MOTORIZED,7,3-MUC: Optimiert,14
4054,CARGO_BIKE,6,3-MUC: Optimiert,14
4054,MOTORIZED,18,3-MUC: Optimiert,14
4055,CARGO_BIKE,5,3-MUC: Optimiert,14
4055,MOTORIZED,6,3-MUC: Optimiert,14
4056,MOTORIZED,1,3-MUC: Optimiert,14
4057,CARGO_BIKE,3,3-MUC: Optimiert,14
4057,MOTORIZED,3,3-MUC: Optimiert,14
4058,CARGO_BIKE,1,3-MUC: Optimiert,14
4058,MOTORIZED,8,3-MUC: Optimiert,14
4059,CARGO_BIKE,4,3-MUC: Optimiert,14
4059,MOTORIZED,6,3-MUC: Optimiert,14
4060,CARGO_BIKE,5,3-MUC: Optimiert,14
4060,MOTORIZED,5,3-MUC: Optimiert,14
4061,CARGO_BIKE,6,3-MUC: Optimiert,14
4061,MOTORIZED,10,3-MUC: Optimiert,14
4062,CARGO_BIKE,6,3-MUC: Optimiert,14
4062,MOTORIZED,17,3-MUC: Optimiert,14
